id,contrato_id,tipo_insumo_id,contrato_pedido_id,proveedor_id,lote,insumo_medico_clave,precio,usuario_id,created_at,updated_at,deleted_at
1916,2,4,NULL,2,495,010.000.0269.00,313.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1917,2,4,NULL,2,496,010.000.0431.00,4.05,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1918,2,4,NULL,2,497,010.000.0439.00,29.68,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1919,2,5,NULL,2,498,010.000.0429.00,16.99,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1920,2,4,NULL,2,499,010.000.0443.00,112.44,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1921,2,4,NULL,2,500,010.000.1270.00,73.25,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1922,2,4,NULL,2,501,010.000.1272.00,5.89,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1923,2,4,NULL,2,502,040.000.4484.00,7.84,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1924,2,5,NULL,2,503,010.000.0233.00,854.66,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1925,2,5,NULL,2,504,010.000.4124.00,22.44,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1926,2,5,NULL,2,505,010.000.4124.01,16.49,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1927,2,4,NULL,2,506,010.000.4152.00,127.27,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1928,2,4,NULL,2,507,010.000.4152.01,254.53,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1929,2,4,NULL,2,508,010.000.3616.00,7.54,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1930,2,4,NULL,2,509,030.000.0003.00,70.99,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1931,2,4,NULL,2,510,030.000.0012.00,51.77,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1932,2,4,NULL,2,511,030.000.0011.00,20.99,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1933,2,4,NULL,2,512,010.000.5176.00,30.68,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1934,2,5,NULL,2,513,020.000.3842.00,264.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1935,2,5,NULL,2,514,020.000.3843.00,668.41,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1936,2,5,NULL,2,515,010.000.2829.00,7.56,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1937,2,4,NULL,2,516,010.000.4126.00,93.32,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1938,2,4,NULL,2,517,010.000.4504.00,90.35,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1939,2,4,NULL,2,518,010.000.1704.00,15.20,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1940,2,4,NULL,2,519,010.000.1703.00,2.17,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1942,2,4,NULL,2,521,010.000.5309.00,26.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1943,2,4,NULL,2,522,010.000.5309.01,53.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1944,2,4,NULL,2,523,010.000.5309.02,79.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1945,2,4,NULL,2,524,010.000.2540.00,13.41,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1946,2,4,NULL,2,525,010.000.2542.00,130.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1947,2,4,NULL,2,526,010.000.0437.00,26.94,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1948,2,5,NULL,2,527,010.000.5075.00,71.97,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1949,2,5,NULL,2,528,010.000.0438.00,165.32,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1950,2,5,NULL,2,529,010.000.0432.00,20.89,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1951,2,5,NULL,2,530,010.000.0433.00,21.18,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1952,2,4,NULL,2,531,010.000.4407.00,25.83,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1953,2,4,NULL,2,532,010.000.1981.00,3.39,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1954,2,4,NULL,2,533,010.000.1022.00,17.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1955,2,5,NULL,2,534,010.000.5395.00,35.36,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1956,2,4,NULL,2,535,010.000.2858.00,4.59,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1957,2,6,NULL,2,536,040.000.0221.00,50.04,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1958,2,4,NULL,2,537,010.000.2263.00,305.53,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1959,2,4,NULL,2,538,010.000.2262.00,328.53,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1960,2,4,NULL,2,539,010.000.2189.00,2.78,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1961,2,4,NULL,2,540,010.000.5363.00,83.32,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1962,2,4,NULL,2,541,010.000.5365.00,62.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1963,2,5,NULL,2,542,020.000.3810.01,56.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1964,2,5,NULL,2,543,020.000.3810.00,71.20,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1965,2,4,NULL,2,544,040.000.2106.00,27.21,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1966,2,4,NULL,2,545,040.000.2096.00,58.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1967,2,4,NULL,2,546,010.000.4418.00,148.42,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1968,2,6,NULL,2,547,040.000.3241.00,38.43,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1969,2,6,NULL,2,548,040.000.3241.01,57.65,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1970,2,6,NULL,2,549,040.000.2651.00,26.17,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1971,2,4,NULL,2,550,010.000.5255.00,41.02,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1972,2,4,NULL,2,551,010.000.1904.00,8.14,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1973,2,4,NULL,2,552,010.000.1903.00,6.72,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1974,2,4,NULL,2,553,010.000.4114.00,396.30,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1975,2,5,NULL,2,554,010.000.0591.00,127.93,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1976,2,4,NULL,2,555,010.000.4111.00,41.86,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1977,2,5,NULL,2,556,020.000.2522.01,3454.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1978,2,5,NULL,2,557,020.000.2522.00,172.70,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1979,2,5,NULL,2,558,020.000.3822.01,40.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1980,2,5,NULL,2,559,020.000.3822.02,400.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1981,2,5,NULL,2,560,020.000.3822.00,4.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1982,2,5,NULL,2,561,020.000.0147.01,1904.80,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1983,2,5,NULL,2,562,020.000.0147.00,1904.80,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1984,2,5,NULL,2,563,020.000.0147.02,19048.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1985,2,5,NULL,2,564,020.000.0146.00,125.95,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1986,2,5,NULL,2,565,020.000.0146.01,573.05,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1987,2,5,NULL,2,566,020.000.0146.02,114.61,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1988,2,5,NULL,2,567,020.000.3805.00,285.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1989,2,4,NULL,2,568,020.000.3802.00,74.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1990,2,4,NULL,2,569,020.000.3802.01,92.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1991,2,4,NULL,2,570,020.000.3817.01,165.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1992,2,5,NULL,2,571,020.000.3817.00,314.32,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1993,2,5,NULL,2,572,020.000.3801.01,222.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1994,2,5,NULL,2,573,020.000.3801.00,87.55,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1995,2,4,NULL,2,574,020.000.0148.01,1837.80,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1996,2,4,NULL,2,575,020.000.0148.00,183.78,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1997,2,4,NULL,2,576,020.000.4173.00,156.96,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1998,2,4,NULL,2,577,020.000.4173.01,1569.60,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
1999,2,4,NULL,2,578,020.000.4173.02,15696.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2000,2,5,NULL,2,579,020.000.4172.00,159.75,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2001,2,5,NULL,2,580,020.000.4172.01,1597.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2002,2,5,NULL,2,581,020.000.0150.00,99.53,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2003,2,5,NULL,2,582,020.000.3800.00,231.60,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2004,2,5,NULL,2,583,020.000.3804.00,23.16,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2005,2,5,NULL,2,584,020.000.0151.00,74.30,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2006,2,5,NULL,2,585,020.000.2527.00,15.80,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2007,2,5,NULL,2,586,020.000.2526.00,160.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2008,2,5,NULL,2,587,020.000.2511.00,16.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2009,2,5,NULL,2,588,020.000.2529.00,23.25,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2010,2,5,NULL,2,589,020.000.2529.01,232.43,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2011,2,5,NULL,2,590,020.000.3821.00,31.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2012,2,5,NULL,2,591,020.000.3820.00,4.80,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2013,2,5,NULL,2,592,010.000.4372.00,532.74,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2014,2,5,NULL,2,593,010.000.4372.01,1385.08,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2015,2,4,NULL,2,594,010.000.2623.00,27.17,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2016,2,4,NULL,2,595,010.000.2622.00,27.30,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2017,2,4,NULL,2,596,010.000.5359.00,50.76,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2018,2,5,NULL,2,597,010.000.2630.00,441.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2019,2,4,NULL,2,598,010.000.4251.00,42.41,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2020,2,4,NULL,2,599,010.000.0254.00,796.63,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2021,2,4,NULL,2,600,010.000.4488.00,24.65,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2022,2,4,NULL,2,601,010.000.0596.00,7.85,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2023,2,5,NULL,2,602,010.000.0598.00,15.67,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2024,2,4,NULL,2,603,010.000.5620.00,115.92,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2025,2,5,NULL,2,604,010.000.2191.00,22.98,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2026,2,5,NULL,2,605,020.000.3835.00,16.50,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2027,2,5,NULL,2,606,020.000.3835.01,33.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2028,2,4,NULL,2,607,010.000.1098.00,11.15,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2029,2,4,NULL,2,608,010.000.0623.00,28.63,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2030,2,4,NULL,2,609,010.000.5483.00,940.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2031,2,5,NULL,2,610,010.000.5484.00,800.03,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2032,2,5,NULL,2,611,010.000.5484.01,866.16,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2033,2,3,NULL,2,612,060.004.0109,70.98,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2034,2,3,NULL,2,613,060.016.0204,56.81,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2035,2,3,NULL,2,614,060.016.0154,32.73,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2036,2,3,NULL,2,615,SC-0000132,691.60,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2037,2,3,NULL,2,616,SC-0000133,42.58,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2038,2,3,NULL,2,617,SC-0000135,204.42,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2039,2,3,NULL,2,618,SC-0000136,142.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2040,2,3,NULL,2,619,060.034.0103,9.65,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2041,2,3,NULL,2,620,SC-0000131,111.68,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2042,2,3,NULL,2,621,060.040.3729,48.04,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2043,2,3,NULL,2,622,060.040.3786,48.04,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2044,2,3,NULL,2,623,060.040.3745,48.04,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2045,2,3,NULL,2,624,060.040.3760,48.04,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2046,2,3,NULL,2,625,060.040.0287,45.43,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2047,2,3,NULL,2,626,060.040.2028,53.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2048,2,3,NULL,2,627,060.040.0790,1467.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2049,2,3,NULL,2,628,SC-0000130,1467.12,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2050,2,3,NULL,2,629,060.040.0543,52.81,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2051,2,3,NULL,2,630,060.040.9007,56.78,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2052,2,3,NULL,2,631,SC-0000129,227.17,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2053,2,3,NULL,2,632,SC-0000128,227.18,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2054,2,3,NULL,2,633,SC-0000127,52.81,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2055,2,3,NULL,2,634,060.040.2341,88.43,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2056,2,3,NULL,2,635,060.040.3711,48.04,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2057,2,3,NULL,2,636,SC-0000126,2056.12,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2058,2,3,NULL,2,637,SC-0000125,368.06,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2059,2,3,NULL,2,638,060.066.0773,640.88,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2060,2,3,NULL,2,639,060.066.0039,40.98,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2061,2,3,NULL,2,640,060.058.0153,36.29,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2062,2,3,NULL,2,641,060.904.0100,67.82,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2064,2,3,NULL,2,643,SC-0000138,59.46,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2065,2,3,NULL,2,644,SC-0000139,80.15,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2066,2,3,NULL,2,645,060.082.0021,42.60,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2067,2,3,NULL,2,646,060.082.0104,285.37,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2068,2,3,NULL,2,647,060.082.0054,64.42,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2069,2,3,NULL,2,648,060.088.0108,284.05,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2070,2,3,NULL,2,649,060.088.0058,257.53,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2071,2,3,NULL,2,650,060.088.0017,268.20,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2072,2,3,NULL,2,651,060.088.0025,424.86,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2073,2,3,NULL,2,652,SC-0000123,729.46,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2074,2,3,NULL,2,653,SC-0000122,136.34,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2075,2,3,NULL,2,654,SC-0000121,204.52,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2076,2,3,NULL,2,655,060.100.0011,1.70,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2077,2,3,NULL,2,656,060.111.0208,180.86,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2078,2,3,NULL,2,657,060.231.0674,66.47,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2079,2,3,NULL,2,658,060.231.0658,51.22,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2080,2,3,NULL,2,659,060.231.0641,56.82,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2081,2,3,NULL,2,660,060.231.0666,53.12,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2082,2,3,NULL,2,661,SC-0000120,546.61,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2083,2,3,NULL,2,662,060.125.2901,149.52,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2084,2,3,NULL,2,663,060.125.1960,2411.96,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2085,2,3,NULL,2,664,060.125.1945,2190.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2086,2,3,NULL,2,665,060.125.1929,1763.54,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2087,2,3,NULL,2,666,060.125.2695,2604.12,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2088,2,3,NULL,2,667,060.125.2877,1730.22,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2089,2,3,NULL,2,668,060.125.2836,2776.73,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2090,2,3,NULL,2,669,060.125.2844,1636.51,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2091,2,3,NULL,2,670,060.125.2760,548.92,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2092,2,3,NULL,2,671,060.125.2711,1369.47,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2093,2,3,NULL,2,672,060.125.2679,905.42,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2094,2,3,NULL,2,673,060.125.2653,636.44,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2095,2,3,NULL,2,674,060.125.3778,232.02,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2096,2,3,NULL,2,675,060.125.0038,113.68,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2097,2,3,NULL,2,676,060.125.3925,81.83,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2098,2,3,NULL,2,677,060.125.0236,31.56,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2099,2,3,NULL,2,678,060.125.2828,515.25,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2100,2,3,NULL,2,679,060.125.0590,246.28,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2101,2,3,NULL,2,680,060.125.0582,38.62,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2102,2,3,NULL,2,681,060.125.3776,54.97,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2103,2,3,NULL,2,682,060.125.3917,47.73,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2104,2,3,NULL,2,683,060.125.3602,267.60,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2105,2,3,NULL,2,684,060.125.1879,23.10,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2106,2,3,NULL,2,685,060.125.0228,3.47,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2107,2,3,NULL,2,686,060.125.0244,3.46,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2108,2,3,NULL,2,687,060.125.3990,3.58,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2109,2,3,NULL,2,688,060.125.4006,6.34,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2110,2,3,NULL,2,689,060.125.3982,2.73,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2111,2,3,NULL,2,690,060.125.3933,2.73,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2112,2,3,NULL,2,691,060.125.3230,312.65,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2113,2,3,NULL,2,692,060.125.2505,85.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2114,2,3,NULL,2,693,060.130.0015,94.74,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2115,2,3,NULL,2,694,060.132.0054,65.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2116,2,3,NULL,2,695,060.132.0203,65.00,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2117,2,3,NULL,2,696,060.157.0104,2692.75,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2118,2,3,NULL,2,697,060.231.0625,21.80,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2119,2,3,NULL,2,698,060.231.0633,21.81,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2120,2,3,NULL,2,699,060.231.0617,18.94,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2121,2,3,NULL,2,700,SC-0000057,596.86,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2122,2,3,NULL,2,701,SC-0000056,596.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2123,2,3,NULL,2,702,SC-0000055,596.87,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2124,2,3,NULL,2,703,SC-0000054,596.88,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2125,2,3,NULL,2,704,SC-0000053,596.89,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2126,2,3,NULL,2,705,060.167.0680,18.07,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2127,2,3,NULL,2,706,060.167.0458,15.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2128,2,3,NULL,2,707,060.167.3304,15.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2129,2,3,NULL,2,708,060.167.3312,15.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2130,2,3,NULL,2,709,060.167.0466,15.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2131,2,3,NULL,2,710,060.167.3320,15.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2132,2,3,NULL,2,711,060.167.0482,15.71,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2133,2,3,NULL,2,712,060.167.3346,18.07,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2134,2,3,NULL,2,713,SC-0000052,1057.47,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2135,2,3,NULL,2,714,060.168.8245,1658.84,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2136,2,3,NULL,2,715,060.167.0805,375.24,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2137,2,3,NULL,2,716,060.167.0821,375.25,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2138,2,3,NULL,2,717,060.167.0847,375.25,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2139,2,3,NULL,2,718,060.167.0862,375.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2140,2,3,NULL,2,719,060.167.0888,375.26,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2141,2,3,NULL,2,720,060.167.0904,375.27,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2142,2,3,NULL,2,721,060.168.8138,1660.77,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2143,2,3,NULL,2,722,060.168.8146,1153.31,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2144,2,3,NULL,2,723,060.168.0945,1660.77,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2145,2,3,NULL,2,724,060.168.8161,1660.91,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2146,2,3,NULL,2,725,060.168.8211,1892.40,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2147,2,3,NULL,2,726,060.168.8237,1660.51,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
2148,2,3,NULL,2,727,060.166.3016,1031.65,root,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
