id,precio_base_id,insumo_medico_clave,es_causes,precio,usuario_id,created_at,updated_at,deleted_at
547,1,010.000.4505.00,0,126.45,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
548,1,010.000.4514.00,1,425,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
549,1,010.000.4515.00,1,444.51,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
550,1,010.000.4526.00,1,72.83,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
551,1,010.000.4551.00,1,154.44,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
552,1,010.000.4552.00,0,665.09,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
553,1,010.000.4582.00,0,650.24,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
554,1,010.000.4592.00,1,61.81,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
555,1,010.000.5075.00,1,71.97,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
556,1,010.000.5079.00,1,163.27,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
557,1,010.000.5084.00,0,829,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
558,1,010.000.5099.00,1,1432.54,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
559,1,010.000.5100.00,0,3118.14,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
560,1,010.000.5104.00,1,986.02,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
561,1,010.000.5106.00,1,10.44,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
562,1,010.000.5107.00,0,10705.7,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
563,1,010.000.5117.00,0,11093.99,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
564,1,010.000.5132.00,0,48.9,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
565,1,010.000.5165.00,1,6.58,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
566,1,010.000.5166.00,0,47.25,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
567,1,010.000.5176.00,1,30.68,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
568,1,010.000.5181.00,0,332.28,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
569,1,010.000.5186.00,1,2.46,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
570,1,010.000.5186.01,1,4.92,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
571,1,010.000.5186.02,1,9.84,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
572,1,010.000.5187.00,1,23.71,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
573,1,010.000.5191.00,0,1333.67,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
574,1,010.000.5212.00,0,654.08,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
575,1,010.000.5212.01,0,484.01,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
576,1,010.000.5221.00,0,2101.32,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
577,1,010.000.5222.00,0,3120.54,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
578,1,010.000.5224.00,0,2681.66,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
579,1,010.000.5229.00,0,131.92,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
580,1,010.000.5232.00,1,56.37,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
581,1,010.000.5233.00,1,202.95,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
582,1,010.000.5244.00,0,8679.87,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
583,1,010.000.5245.00,0,1194.75,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
584,1,010.000.5252.00,0,3971.1,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
585,1,010.000.5255.00,1,41.02,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
586,1,010.000.5256.00,1,15.73,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
587,1,010.000.5264.01,0,26.7,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
588,1,010.000.5265.00,1,42.96,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
589,1,010.000.5284.00,1,52.56,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
590,1,010.000.5287.00,1,21.48,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
591,1,010.000.5291.00,0,213.34,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
592,1,010.000.5292.00,1,216.9,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
593,1,010.000.5295.00,1,19.13,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
594,1,010.000.5295.01,1,24.88,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
595,1,010.000.5302.00,1,171.25,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
596,1,010.000.5306.00,0,1284.44,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
597,1,010.000.5309.00,1,26.5,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
598,1,010.000.5309.01,1,53,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
599,1,010.000.5309.02,1,79.5,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
600,1,010.000.5319.00,1,359.87,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
601,1,010.000.5331.00,0,4603.68,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
602,1,010.000.5332.00,0,755.47,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
603,1,010.000.5333.00,0,527.5,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
604,1,010.000.5335.01,0,12564.16,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
605,1,010.000.5354.00,0,234.73,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
606,1,010.000.5359.00,1,50.76,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
607,1,010.000.5363.00,1,83.32,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
608,1,010.000.5365.00,1,62.71,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
609,1,010.000.5383.00,1,38.07,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
610,1,010.000.5384.00,0,104.87,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
611,1,010.000.5385.00,0,101.06,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
612,1,010.000.5388.00,0,945.49,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
613,1,010.000.5389.00,0,1271.54,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
614,1,010.000.5395.00,1,35.36,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
615,1,010.000.5418.01,0,2287.5,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
616,1,010.000.5423.00,0,27112.14,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
617,1,010.000.5428.00,0,34.29,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
618,1,010.000.5432.00,0,1571.43,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
619,1,010.000.5435.00,0,957.5,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
620,1,010.000.5437.00,0,9646.06,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
621,1,010.000.5438.00,0,4096,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
622,1,010.000.5449.00,0,1619.7,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
623,1,010.000.5451.00,1,23.52,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
624,1,010.000.5457.00,0,2186.63,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
625,1,010.000.5460.00,0,29918.71,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
626,1,010.000.5468.00,1,59.69,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
627,1,010.000.5481.00,1,7.72,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
628,1,010.000.5483.00,1,940,root,2018-04-02 12:07:01,2018-04-02 12:07:01,NULL
629,1,010.000.5484.00,1,800.03,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
630,1,010.000.5484.01,1,866.16,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
631,1,010.000.5485.00,1,45.7,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
632,1,010.000.5485.01,1,82.49,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
633,1,010.000.5486.00,1,43.37,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
634,1,010.000.5486.01,1,86.74,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
635,1,010.000.5487.00,1,57.16,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
636,1,010.000.5487.01,1,394.79,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
637,1,010.000.5489.00,1,175,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
638,1,010.000.5494.00,1,793.84,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
639,1,010.000.5501.00,1,4.17,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
640,1,010.000.5505.00,1,86.89,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
641,1,010.000.5551.00,1,598.95,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
642,1,010.000.5551.01,1,1197.9,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
643,1,010.000.5552.00,1,598.95,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
644,1,010.000.5552.01,1,1197.9,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
645,1,010.000.5620.00,1,115.92,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
646,1,010.000.5621.00,1,269.09,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
647,1,010.000.5658.00,0,43747.92,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
648,1,010.000.5660.00,1,202.29,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
649,1,010.000.5661.00,1,801.93,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
650,1,010.000.5662.00,1,1246.95,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
651,1,010.000.5664.00,1,871.51,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
652,1,010.000.5703.00,0,944.92,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
653,1,010.000.5720.00,1,39.9,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
654,1,010.000.5721.00,1,94.76,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
655,1,010.000.5740.00,0,1621.1,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
656,1,010.000.5741.00,0,1377.4,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
657,1,010.000.5742.00,0,304.42,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
658,1,010.000.5744.00,0,417.12,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
659,1,010.000.5745.00,0,1826.63,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
660,1,010.000.5801.00,0,814.72,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
661,1,010.000.5802.00,0,1147.52,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
662,1,010.000.5935.00,1,885.06,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
663,1,010.000.5940.01,0,26.1,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
664,1,020.000.0146.00,1,125.95,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
665,1,020.000.0146.01,1,573.05,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
666,1,020.000.0146.02,1,114.61,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
667,1,020.000.0147.00,1,1904.8,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
668,1,020.000.0147.01,1,1904.8,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
669,1,020.000.0147.02,1,19048,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
670,1,020.000.0148.00,1,183.78,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
671,1,020.000.0148.01,1,1837.8,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
672,1,020.000.0150.00,1,99.53,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
673,1,020.000.0151.00,1,74.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
674,1,020.000.2511.00,1,16,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
675,1,020.000.2522.00,1,172.7,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
676,1,020.000.2522.01,1,3454,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
677,1,020.000.2526.00,1,160,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
678,1,020.000.2527.00,1,15.8,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
679,1,020.000.2529.00,1,23.25,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
680,1,020.000.2529.01,1,232.43,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
681,1,020.000.3800.00,1,231.6,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
682,1,020.000.3801.00,1,87.55,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
683,1,020.000.3801.01,1,222.4,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
684,1,020.000.3802.00,1,74,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
685,1,020.000.3802.01,1,92.5,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
686,1,020.000.3804.00,1,23.16,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
687,1,020.000.3805.00,1,285,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
688,1,020.000.3810.00,1,71.2,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
689,1,020.000.3810.01,1,56.1,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
690,1,020.000.3817.00,1,314.32,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
691,1,020.000.3817.01,1,165,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
692,1,020.000.3820.00,1,4.8,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
693,1,020.000.3821.00,1,31.5,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
694,1,020.000.3822.00,1,4,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
695,1,020.000.3822.01,1,40,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
696,1,020.000.3822.02,1,400,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
697,1,020.000.3833.00,1,882.35,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
698,1,020.000.3835.00,1,16.5,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
699,1,020.000.3835.01,1,33,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
700,1,020.000.3842.00,1,264,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
701,1,020.000.3843.00,1,668.41,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
702,1,020.000.3847.00,1,204.69,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
703,1,020.000.3848.00,1,1280,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
704,1,020.000.3849.00,1,1540,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
705,1,020.000.3850.00,1,2100,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
706,1,020.000.4172.00,1,159.75,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
707,1,020.000.4172.01,1,1597.5,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
708,1,020.000.4173.00,1,156.96,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
709,1,020.000.4173.01,1,1569.6,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
710,1,020.000.4173.02,1,15696,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
711,1,030.000.0003.00,1,70.99,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
712,1,030.000.0011.00,1,20.99,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
713,1,030.000.0012.00,1,51.77,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
714,1,030.000.0013.00,1,109.04,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
715,1,040.000.0132.01,0,75,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
716,1,040.000.0202.00,1,202.99,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
717,1,040.000.0221.00,1,50.04,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
718,1,040.000.0226.00,1,67.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
719,1,040.000.0242.00,1,125.58,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
720,1,040.000.0243.00,1,159.3,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
721,1,040.000.0302.00,1,2618.03,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
722,1,040.000.1544.00,1,491.45,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
723,1,040.000.2096.00,1,58,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
724,1,040.000.2097.00,1,1589.06,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
725,1,040.000.2098.00,1,1306.41,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
726,1,040.000.2099.00,1,217.32,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
727,1,040.000.2100.00,1,112.26,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
728,1,040.000.2100.01,1,224.52,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
729,1,040.000.2106.00,1,27.21,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
730,1,040.000.2107.00,0,3307.9,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
731,1,040.000.2108.00,1,52.49,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
732,1,040.000.2164.00,1,137.4,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
733,1,040.000.2499.00,1,79.36,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
734,1,040.000.2500.00,1,38.64,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
735,1,040.000.2601.00,1,29.84,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
736,1,040.000.2602.00,1,8.17,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
737,1,040.000.2608.00,1,9.01,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
738,1,040.000.2609.00,1,24.43,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
739,1,040.000.2612.00,1,10.72,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
740,1,040.000.2613.00,1,17.74,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
741,1,040.000.2614.00,1,219.42,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
742,1,040.000.2619.00,1,40.5,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
743,1,040.000.2651.00,1,26.17,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
744,1,040.000.2652.00,1,31.35,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
745,1,040.000.2653.00,1,70.46,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
746,1,040.000.2654.00,1,115.5,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
747,1,040.000.2657.00,1,238.91,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
748,1,040.000.2657.01,1,309.16,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
749,1,040.000.3204.00,1,30.14,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
750,1,040.000.3215.00,1,6.35,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
751,1,040.000.3241.00,1,38.43,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
752,1,040.000.3241.01,1,57.65,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
753,1,040.000.3247.00,1,251.85,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
754,1,040.000.3251.00,1,29.95,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
755,1,040.000.3253.00,1,52.32,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
756,1,040.000.3255.00,1,21.67,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
757,1,040.000.3258.00,1,17.31,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
758,1,040.000.3259.00,1,977.13,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
759,1,040.000.3259.01,1,1628.55,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
760,1,040.000.3262.00,1,75.51,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
761,1,040.000.3268.00,1,1061,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
762,1,040.000.3302.00,1,9.78,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
763,1,040.000.3305.00,1,29.49,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
764,1,040.000.4026.00,1,49.07,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
765,1,040.000.4027.00,0,184.06,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
766,1,040.000.4029.00,1,72.55,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
767,1,040.000.4032.00,1,1079.21,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
768,1,040.000.4033.00,1,530.01,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
769,1,040.000.4054.00,1,275.17,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
770,1,040.000.4057.00,1,46.19,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
771,1,040.000.4060.00,1,1280.64,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
772,1,040.000.4470.00,1,258.61,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
773,1,040.000.4470.01,1,517.22,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
774,1,040.000.4471.01,1,539.72,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
775,1,040.000.4472.00,1,289.08,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
776,1,040.000.4472.01,1,578.16,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
777,1,040.000.4481.00,1,49.17,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
778,1,040.000.4481.01,1,245.85,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
779,1,040.000.4484.00,1,7.84,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
780,1,040.000.5351.00,1,41.73,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
781,1,040.000.5476.00,1,47.59,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
782,1,040.000.5478.00,1,63.76,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
783,1,060.004.0109,0,70.98,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
784,1,060.016.0154,0,32.73,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
785,1,060.016.0204,0,56.81,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
786,1,060.034.0103,0,9.65,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
787,1,060.040.0287,0,45.43,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
788,1,060.040.0543,0,52.81,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
789,1,060.040.0790,0,1467.1,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
790,1,060.040.2028,0,53,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
791,1,060.040.2341,0,88.43,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
792,1,060.040.3711,0,48.04,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
793,1,060.040.3729,0,48.04,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
794,1,060.040.3745,0,48.04,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
795,1,060.040.3760,0,48.04,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
796,1,060.040.3786,0,48.04,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
797,1,060.040.9007,0,56.78,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
798,1,060.058.0153,0,36.29,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
799,1,060.066.0039,0,40.98,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
800,1,060.066.0054,0,8.98,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
801,1,060.066.0070,0,595.33,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
802,1,060.066.0658,0,231.93,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
803,1,060.066.0666,0,266.57,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
804,1,060.066.0773,0,640.88,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
805,1,060.066.0872,0,284.62,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
806,1,060.066.0880,0,17985.8,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
807,1,060.066.1003,0,948.55,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
808,1,060.066.1011,0,1149.7,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
809,1,060.082.0021,0,42.6,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
810,1,060.082.0054,0,64.42,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
811,1,060.082.0104,0,285.37,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
812,1,060.088.0017,0,268.2,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
813,1,060.088.0025,0,424.86,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
814,1,060.088.0058,0,257.53,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
815,1,060.088.0108,0,284.05,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
816,1,060.100.0011,0,1.7,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
817,1,060.111.0208,0,180.86,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
818,1,060.125.0038,0,113.68,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
819,1,060.125.0228,0,3.47,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
820,1,060.125.0236,0,31.56,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
821,1,060.125.0244,0,3.46,root,2018-04-02 12:07:02,2018-04-02 12:07:02,NULL
