clave,tipo,generico_id,es_causes,es_unidosis,tiene_fecha_caducidad,descripcion,created_at,updated_at,deleted_at
060.168.1356,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 5.0 MM CALIBRE 20 FR. PIEZA.",NULL,NULL,NULL
060.168.1455,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 12 FR. DIAM. 3.0 PIEZA.",NULL,NULL,NULL
060.168.1752,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL.  8 FR.  PIEZA.",NULL,NULL,NULL
060.168.2214,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 5.5 MM CALIBRE 22 FR. PIEZA.",NULL,NULL,NULL
060.168.2446,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 6.0 MM CALIBRE 24 FR. PIEZA.",NULL,NULL,NULL
060.168.2453,MC,1689,0,0,0,"CATETER PARA CATETERISMO VENOSO CENTRAL, RADIOPACO, ESTERIL Y DESECHABLE DE POLIURETANO, QUE PERMITA RETIRAR LA AGUJA Y EL MANDRIL UNA VEZ INSTALADO .LONG. 30.5 CM., CAL. 16 G, CON AGUJA DE 5.2 A 6.5 CM DE LARGO, DE PARED DELGADA, CALIBRE 14, CON MANDRIL Y ADAPTADOR PARA VENOCLISIS LUER LOCK.",NULL,NULL,NULL
060.168.2495,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 6.5 MM CALIBRE 26 FR. PIEZA.",NULL,NULL,NULL
060.168.2511,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 7.0 MM CALIBRE 28 FR. PIEZA.",NULL,NULL,NULL
060.168.2529,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 7.5 MM CALIBRE 30 FR. PIEZA.",NULL,NULL,NULL
060.168.2537,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 8.0 MM CALIBRE 32 FR. PIEZA.",NULL,NULL,NULL
060.168.2552,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 8.5 MM CALIBRE 34 FR. PIEZA.",NULL,NULL,NULL
060.168.2560,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 9.0 MM CALIBRE 36 FR. PIEZA.",NULL,NULL,NULL
060.168.2578,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 9.5 MM CALIBRE 38 FR. PIEZA.",NULL,NULL,NULL
060.168.2594,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 10.0 MM CALIBRE 40 FR. PIEZA.",NULL,NULL,NULL
060.168.3311,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LÁTEX, ESTÉRIL Y DESECHABLE, CON GLOBO DE AUTORRETENCIÓN DE 3 ML. CON VÁLVULA PARA JERINGA, MODELO FOLEY (DE DOS VIAS) CAL. 8 FR. PIEZA.",NULL,NULL,NULL
060.168.3394,MC,1689,0,0,0,"CATETER PARA DIALISIS PERITONEAL. DE INSTALACION SUBCUTANEA, BLANDO, DE SILICON CON UN COJINETE DE POLIESTER,. CON CONECTOR Y TAPON LUER LOCK. SEGURO CON BANDA RADIOPACA. TIPO TENCKHOFF.  LONGITUD 40 A 43 CM. ADULTO. PIEZA.",NULL,NULL,NULL
060.168.4186,MC,1689,0,0,0,"CATETER PARA DIALISIS PERITONEAL. DE INSTALACION SUBCUTANEA, BLANDO, DE SILICON CON UN COJINETE DE POLIESTER,. CON CONECTOR Y TAPON LUER LOCK. SEGURO CON BANDA RADIOPACA. TIPO TENCKHOFF.  LONG. 30 A 37 CM. INFANTIL. PIEZA.",NULL,NULL,NULL
060.168.4277,MC,1689,0,0,0,"SONDA GASTROINTESTINAL DESE DESECHABLE  Y CON MARCA OPACA A LOS RAYOS ""X"" MODELO LEVIN. LEVIN CAL.12 FR. PIEZA.",NULL,NULL,NULL
060.168.4418,MC,1689,0,0,0,"SONDA GASTROINTESTINAL DESE DESECHABLE  Y CON MARCA OPACA A LOS RAYOS ""X"" MODELO LEVIN. LEVIN CAL.18 FR. PIEZA.",NULL,NULL,NULL
060.168.5340,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 14 FR. DIAM. 3.5 PIEZA.",NULL,NULL,NULL
060.168.5365,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 16 FR. DIAM. 4.0 PIEZA.",NULL,NULL,NULL
060.168.5381,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 18 FR. DIAM. 4.5 PIEZA.",NULL,NULL,NULL
060.168.5399,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 20 FR. DIAM. 5.0 PIEZA.",NULL,NULL,NULL
060.168.5407,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 22 FR. DIAM. 5.5 PIEZA.",NULL,NULL,NULL
060.168.5456,MC,1689,0,0,0,"TUBO ENDOTRAQUEAL SIN GLOBO. DE ELASTÓMERO DE SILICÓN TRANSPARENTE GRADUADOS CON MARCA RADIOPACA ESTÉRILES Y DESECHABLES. CALIBRE 26FR. PIEZA.                                                                                                                 ",NULL,NULL,NULL
060.168.6413,MC,1689,0,0,0,"SONDA URETRAL PARA IRRIGACION CONTINUA. DE LATEX, CON GLOBO DE 30 ML. Y VALVULA. MODELO FOLEY-OWEN DE TRES VIAS. CALIBRE 18 FR. PIEZA.",NULL,NULL,NULL
060.168.6439,MC,1689,0,0,0,"SONDA URETRAL PARA IRRIGACION CONTINUA. DE LATEX, CON GLOBO DE 30 ML. Y VALVULA. MODELO FOLEY-OWEN DE TRES VIAS. CALIBRE 20 FR. PIEZA.",NULL,NULL,NULL
060.168.6454,MC,1689,0,0,0,"SONDA URETRAL PARA IRRIGACION CONTINUA. DE LATEX, CON GLOBO DE 30 ML. Y VALVULA. MODELO FOLEY-OWEN DE TRES VIAS. CALIBRE 22 FR. PIEZA.",NULL,NULL,NULL
060.168.6512,MC,1689,0,0,0,"SONDA URETRAL PARA IRRIGACION CONTINUA. DE LATEX, CON GLOBO DE 30 ML. Y VALVULA. MODELO FOLEY-OWEN DE TRES VIAS. CALIBRE 24 FR. PIEZA.",NULL,NULL,NULL
060.168.6595,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 10 FR.  PIEZA.",NULL,NULL,NULL
060.168.6603,MC,1689,0,0,0,"CATÉTER PARA VENOCLISIS  DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO,  CON AGUJA LONG. 46  - 52 MM. CAL. 14 G. ENVASE CON 50 PZAS.",NULL,NULL,NULL
060.168.6611,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 12 FR.  PIEZA.",NULL,NULL,NULL
060.168.6629,MC,1689,0,0,0,"CATÉTER PARA VENOCLISIS  DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO,  CON AGUJA LONG. 46  - 52 MM. CAL. 16 G. ENVASE CON 50 PZAS.",NULL,NULL,NULL
060.168.6637,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 14 FR.  PIEZA.",NULL,NULL,NULL
060.168.6645,MC,1689,0,0,0,"CATÉTER PARA VENOCLISIS  DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO,  CON AGUJA LONG. 28 - 34 MM. CAL. 18 G. ENVASE CON 50 PZAS.",NULL,NULL,NULL
060.168.6652,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 16 FR.  PIEZA.",NULL,NULL,NULL
060.168.6660,MC,1689,0,0,0,"CATÉTER PARA VENOCLISIS  DE POLITETRAFLUOROETILENO O POLIURETANO, RADIOPACO,  CON AGUJA LONG. 28 - 34 MM. CAL. 20 G. ENVASE CON 50 PZAS.",NULL,NULL,NULL
060.168.6678,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 18 FR.  PIEZA.",NULL,NULL,NULL
060.168.6686,MC,1689,0,0,0,"CATETER PARA VENOCLISIS. DE POLITETRAFLUORETILENO O POLIURETANO RADIOPACO CON AGUJA. LONGITUD 23-27 MM. CALIBRE 22 G. ENVASE CON 50 PIEZAS.                                                                                                                    ",NULL,NULL,NULL
060.168.8138,MC,1689,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, CON BALÓN, CURVADA, CINTA DE FIJACIÓN, GLOBO DE BAJA PRESIÓN Y ALTO VOLUMEN, RADIOPACA, CON ENDOCÁNULA, PLACA DE RETENCIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE.   DIÁMETRO       DIÁMETRO   INTERNO:      EXTERNO:        LONGITUD:      8.0 MM ±  0.2 MM    11.3 MM ± 0.5 MM       74 MM ± 5  MM.",NULL,NULL,NULL
060.168.8146,MC,1689,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, CON BALÓN, CURVADA, CINTA DE FIJACIÓN, GLOBO DE BAJA PRESIÓN Y ALTO VOLUMEN, RADIOPACA, CON ENDOCÁNULA, PLACA DE RETENCIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE.   DIÁMETRO       DIÁMETRO   INTERNO:      EXTERNO:        LONGITUD:      9.0 MM ±  0.2 MM    11.4 MM ± 1.2 MM       80 MM ± 5  MM. ",NULL,NULL,NULL
060.168.8161,MC,1689,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, CON BALÓN, CURVADA, CINTA DE FIJACIÓN, GLOBO DE BAJA PRESIÓN Y ALTO VOLUMEN, RADIOPACA, CON ENDOCÁNULA, PLACA DE RETENCIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE.   DIÁMETRO DIÁMETRO INTERNO: EXTERNO: LONGITUD: 10 .0 MM ±  0.2 MM    13.0 MM ± 1.0 MM 84 MM ± 5  MM. PIEZA. ",NULL,NULL,NULL
060.168.8211,MC,1689,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, SIN GLOBO, RADIO PACO, CON ENDOCÁNULA. PLACA DE RETENCIÓN CON ANILLO ROSCADO PARA LA FIJACIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE.  DIÁMETRO   DIÁMETRO  INTERNO:   EXTERNO: LONGITUD: 6.0 MM ± 0.2 MM  8.5 MM ± 0.5 MM  64 MM ± 5 MM.",NULL,NULL,NULL
060.168.8237,MC,1689,0,0,0,"CANULA PARA TRAQUEOSTOMÍA, ADULTO, DE CLORURO DE POLIVINILO, SIN GLOBO, RADIO PACO, CON ENDOCÁNULA. PLACA DE RETENCIÓN CON ANILLO ROSCADO PARA LA FIJACIÓN DE LA ENDOCÁNULA Y GUÍA DE INSERCIÓN. ESTÉRIL Y DESECHABLE.  DIÁMETRO   DIÁMETRO  INTERNO:   EXTERNO: LONGITUD:7.0 MM ± 0.2 MM  9.6 MM ± 0.5 MM  70 MM ± 5 MM.",NULL,NULL,NULL
060.168.8245,MC,1689,0,0,0,"CANULA PARA TRAQUEOSTOMIA ADULTO DE PVC SIN GLOBO, RADIOPACO, CON ENDOCANULA. PLACA DE RETENCION CON ANILLO ROSCADO PARA LA FIJACION DE LA ENDOCANULA Y GUIA DE INSERCION. ESTERIL Y DESECHABLE. DIAMETRO INTERNO 8.0 MM ± 0.2 MM DIAMETRO EXTERNO 11.3 MM ± 0.",NULL,NULL,NULL
060.168.8302,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 20 FR.  PIEZA.",NULL,NULL,NULL
060.168.8310,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 22 FR.  PIEZA.",NULL,NULL,NULL
060.168.8328,MC,1689,0,0,0,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 24 FR.  PIEZA.",NULL,NULL,NULL
060.168.9243,MC,1689,0,0,0,"SONDA PARA ALIMENTACIÓN DE PLÁSTICO TRANSPARENTE, ESTÉRIL Y DESECHABLE CON UN ORIFICIO EN EL EXTREMO PROXIMAL Y OTRO EN LOS PRIMEROS 2 CM. TAMAÑO PREMATURO. LONG. 38.5 CM. CALIBRE 5. PIEZA.",NULL,NULL,NULL
060.168.9268,MC,1689,0,0,0,"SONDA PARA ALIMENTACIÓN DE PLÁSTICO TRANSPARENTE, ESTÉRIL Y DESECHABLE CON UN ORIFICIO EN EL EXTREMO PROXIMAL Y OTRO EN LOS PRIMEROS 2 CM. TAMAÑO ADULTO LONG. 125.0 CM.  CALIBRE 16. PIEZA.",NULL,NULL,NULL
060.168.9375,MC,1689,0,0,0,"CATETER PARA DIALISIS PERITONEAL DE PLASTICO RIGIDO,  ESTERIL Y DESECHABLE CON ORIFICIOS LATERALES, ESTILETE METALICO Y TUBO DE CONEXION ADULTO. PIEZA.",NULL,NULL,NULL
060.168.9417,MC,1689,0,0,0,"SONDA PARA DRENAJE EN FORMA DE T. DE LATEX. MODELO :KEHR. CALIBRE 12 FR. PIEZA.",NULL,NULL,NULL
060.168.9425,MC,1689,0,0,0,"SONDA PARA DRENAJE EN FORMA DE T. DE LATEX. MODELO :KEHR. CALIBRE 14 FR. PIEZA.",NULL,NULL,NULL
060.168.9433,MC,1689,0,0,0,"SONDA PARA DRENAJE EN FORMA DE T. DE LATEX. MODELO :KEHR. CALIBRE 16 FR. PIEZA.",NULL,NULL,NULL
060.168.9441,MC,1689,0,0,0,"SONDA PARA DRENAJE EN FORMA DE T. DE LATEX. MODELO :KEHR. CALIBRE 18 FR. PIEZA.",NULL,NULL,NULL
060.168.9482,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX CON GLOBO DE AUTORRETENCIÓN DE 3 ML CON VÁLVULA PARA JERINGA. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 10 FR. PIEZA                                                                                       ",NULL,NULL,NULL
060.168.9599,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LATEX, ESTERIL Y DESECHABLE, CON GLOBO DE AUTORRETENCION DE 5 ML. CON VALVULA PARA JERINGA. MODELO FOLEY (DE DOS VIAS) CAL. 8 FR.  PIEZA.",NULL,NULL,NULL
060.168.9607,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LATEX, ESTERIL Y DESECHABLE, CON GLOBO DE AUTORRETENCION DE 5 ML. CON VALVULA PARA JERINGA. MODELO FOLEY(DE DOS VIAS) CAL. 10 FR. PIEZA.",NULL,NULL,NULL
060.168.9615,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LÁTEX, ESTÉRIL Y DESECHABLE, CON GLOBO DE AUTORRETENCIÓN DE 5 ML. CON VÁLVULA PARA JERINGA, MODELO FOLEY (DE DOS VIAS) CAL.12 FR. PIEZA.",NULL,NULL,NULL
060.168.9623,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LÁTEX, ESTÉRIL Y DESECHABLE, CON GLOBO DE AUTORRETENCIÓN DE 5 ML. CON VÁLVULA PARA JERINGA, MODELO FOLEY (DE DOS VIAS) CAL.14 FR. PIEZA.",NULL,NULL,NULL
060.168.9631,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LÁTEX, ESTÉRIL Y DESECHABLE, CON GLOBO DE AUTORRETENCIÓN DE 5 ML. CON VÁLVULA PARA JERINGA, MODELO FOLEY (DE DOS VIAS) CAL. 16 FR. PIEZA.",NULL,NULL,NULL
060.168.9649,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO, DE LÁTEX, ESTÉRIL Y DESECHABLE, CON GLOBO DE AUTORRETENCIÓN DE 5 ML. CON VÁLVULA PARA JERINGA, MODELO FOLEY (DE DOS VIAS) CAL. 18 FR. PIEZA.",NULL,NULL,NULL
060.168.9656,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 5 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CALIBRE 20. PIEZA.",NULL,NULL,NULL
060.168.9664,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 5 ML CON VÁLVULA PARA JERINGA.MODELO:FOLEY (DE DOS VÍAS) CAL. 22. FR. PIEZA.",NULL,NULL,NULL
060.168.9672,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 5 ML CON VÁLVULA PARA JERINGA.MODELO: FOLEY ( DOS VÍAS) CAL. 24. FR. PIEZA.",NULL,NULL,NULL
060.168.9730,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.12. PIEZA.",NULL,NULL,NULL
060.168.9748,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.14. PIEZA.",NULL,NULL,NULL
060.168.9755,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.16. PIEZA.",NULL,NULL,NULL
060.168.9763,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.18. PIEZA.",NULL,NULL,NULL
060.168.9771,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.20. PIEZA.",NULL,NULL,NULL
060.168.9789,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.22. PIEZA.",NULL,NULL,NULL
060.168.9797,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.24. PIEZA.",NULL,NULL,NULL
060.168.9805,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.26. PIEZA.",NULL,NULL,NULL
060.168.9813,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.28. PIEZA.",NULL,NULL,NULL
060.168.9821,MC,1689,0,0,0,"SONDA PARA DRENAJE URINARIO. DE LÁTEX, ESTÉRILES Y DESECHABLES, CON GLOBO DE AUTORRETENCIÓN DE 30 ML CON VÁLVULA PARA JERINGA. MODELO: FOLEY (DE DOS VÍAS). CAL.30. PIEZA.",NULL,NULL,NULL
060.168.9870,MC,1689,0,0,0,"SONDA PARA ESÓFAGO. DE TRES VÍAS, PUNTA CERRADA CON CUATRO ORIFICIOS, DE LÁTEX, CON ARILLO RADIOPACO. ESTÉRIL Y DESECHABLE. TIPO: SENGSTAKEN BLAKEMORE. LONGITUD: 100 CM  18 FR.",NULL,NULL,NULL
060.168.9896,MC,1689,0,0,0,"SONDA GASTROINTESTINAL DESE DESECHABLE  Y CON MARCA OPACA A LOS RAYOS ""X"" MODELO LEVIN. LEVIN CAL.14 FR. PIEZA.",NULL,NULL,NULL
060.168.9904,MC,1689,0,0,0,"SONDA GASTROINTESTINAL DESE DESECHABLE  Y CON MARCA OPACA A LOS RAYOS ""X"" MODELO LEVIN. LEVIN CAL.16 FR. PIEZA.",NULL,NULL,NULL
060.182.0178,MC,1689,0,0,0,"IONÓMERO DE VIDRIO RESTAURATIVO II. COLOR: NO. 21. POLVO: 15 G. SILICATO DE ALUMINIO: 95%-97%. ÁCIDO POLIACRÍLICO: 3%- 5%. LÍQUIDO: 10 G, 8 ML ÁCIDO POLIACRÍLICO: 75%. ÁCIDO TARTÁRICO: 10% - 15%. BARNIZ COMPATIBLE LÍQUIDO: 10 G. ESTUCHE.",NULL,NULL,NULL
060.182.0186,MC,1689,0,0,0,"IONÓMERO DE VIDRIO RESTAURATIVO II. COLOR: NO. 22. POLVO: 15 G. SILICATO DE ALUMINIO: 95%-97%. ÁCIDO POLIACRÍLICO: 3%- 5%. LÍQUIDO: 10 G, 8 ML ÁCIDO POLIACRÍLICO: 75%. ÁCIDO TARTÁRICO: 10% - 15%. BARNIZ COMPATIBLE LÍQUIDO: 10 G. JUEGO. ",NULL,NULL,NULL
060.182.0194,MC,1689,0,0,0,"IONÓMERO DE VIDRIO CON ALEACION DE LIMADURA DE PLATA. POLVO 15 G. SILICATO DE ALUMINIO 100%. LIQUIDO 10 G, 8 ML. ACIDO POLIACRILICO 45%. POLVO DE LIMADURA DE PLATA 17 G. PLATA 56%, ESTAÑO 29%. COBRE 15%. ESTUCHE.",NULL,NULL,NULL
060.182.0228,MC,1689,0,0,0,"IONÓMERO DE VIDRIO PARA TRATAMIENTO RESTAURATIVO ATRAUMÁTICO.POLVO: 10 G. SILICATO DE ALUMINIO 89 -95%. ÁCIDO POLIACRÍLICO 0.-10%. LÍQUIDO 6 G, 4.8 ML AGUA DESTILADA. ÁCIDO POLIACRÍLICO 40 -50%. BARNIZ 5 G. CLORURO DE POLIVINIL 10 -20%. ACETATO ETÍLICO 75 -85%. ESTUCHE.",NULL,NULL,NULL
060.189.0015,MC,1689,0,0,0,"CEPILLO DENTAL PARA ADULTO, CON MANGO DE PLÁSTICO Y CERDAS RECTAS MYLON6.12 , 100% VIRGEN O POLIESTER P.B.T. 100% VIRGEN  , DE PUNTAS REDONDEADAS EN 4 HILERAS CABEZA CORTA CONSISTENCIA MEDIANA",NULL,NULL,NULL
060.189.0049,MC,1689,0,0,0,"CEPILLO PARA ESTUDIO CITOLÓGICO (TOMA DE MUESTRA) DEL CANAL ENDOCERVICAL A BASE DE COLECTOR CELULAR CON CERDAS SUAVES FIJADAS A UN MANGO ARISTADO. DESECHABLE.                                                                               ",NULL,NULL,NULL
